target_time,y_true_dry_frac,pred_prob_dry,clim_prob_dry,n_pixels,scenario,selected_calibration
2024-11-01,0.02685647196947461,0.20511127,0.1186527737012034,6814,strict_spi3_lead3,isotonic
2024-12-01,0.03184619900205459,0.26238355,0.13778758664288457,6814,strict_spi3_lead3,isotonic
2025-01-01,0.20980046948356806,0.26601768,0.18396126760563383,6816,strict_spi3_lead3,isotonic
2025-02-01,0.2943075117370892,0.25428617,0.14759389671361503,6816,strict_spi3_lead3,isotonic
2025-03-01,0.09345657276995305,0.26532388,0.16026408450704224,6816,strict_spi3_lead3,isotonic
2025-04-01,0.011150234741784037,0.25602284,0.18302230046948356,6816,strict_spi3_lead3,isotonic
2025-05-01,0.15610328638497653,0.13863653,0.20348591549295775,6816,strict_spi3_lead3,isotonic
2025-06-01,0.6314553990610329,0.23810054,0.1815669014084507,6816,strict_spi3_lead3,isotonic
2025-07-01,0.15551643192488263,0.26646397,0.17277582159624413,6816,strict_spi3_lead3,isotonic
2025-08-01,0.2125880281690141,0.22400653,0.14942488262910797,6816,strict_spi3_lead3,isotonic
2025-09-01,0.0,0.20652144,0.12237608342361864,6816,strict_spi3_lead3,isotonic
2025-10-01,0.0007337833871441151,0.096508265,0.1280960014449888,6814,strict_spi3_lead3,isotonic
2025-11-01,0.012327560904021134,0.26636395,0.1186527737012034,6814,strict_spi3_lead3,isotonic
