time,zone,n_pixels,spi12_mean
1993-05-01,1,11142,0.7794067859649658
1993-06-01,1,11142,0.7875126600265503
1993-07-01,1,11142,0.91377192735672
1993-08-01,1,11142,0.10744371265172958
1993-09-01,1,11142,0.12784312665462494
1993-10-01,1,11142,0.10921543836593628
1993-11-01,1,11142,-3.220586950192228e-05
1993-12-01,1,11142,-0.05912363529205322
1994-01-01,1,11142,-0.21649232506752014
1994-02-01,1,11142,-0.5534162521362305
1994-03-01,1,11142,-0.2648380696773529
1994-04-01,1,11142,-0.9368149638175964
1994-05-01,1,11142,-1.3222066164016724
1994-06-01,1,11142,-1.253408432006836
1994-07-01,1,11142,-0.5385314226150513
1994-08-01,1,11142,0.12180358916521072
1994-09-01,1,11142,0.21776194870471954
1994-10-01,1,11142,-0.0677710697054863
1994-11-01,1,11142,0.10881327837705612
1994-12-01,1,11142,0.13843567669391632
1995-01-01,1,11142,0.17361754179000854
1995-02-01,1,11142,0.34190142154693604
1995-03-01,1,11142,0.5551664233207703
1995-04-01,1,11142,0.9646615386009216
1995-05-01,1,11142,1.0144364833831787
1995-06-01,1,11142,0.8736969232559204
1995-07-01,1,11142,0.6526081562042236
1995-08-01,1,11142,0.5631989240646362
1995-09-01,1,11142,0.23207947611808777
1995-10-01,1,11142,0.2638362646102905
1995-11-01,1,11142,0.08993301540613174
1995-12-01,1,11142,0.2256847769021988
1996-01-01,1,11142,0.4193149507045746
1996-02-01,1,11142,0.2913348078727722
1996-03-01,1,11142,0.5983120799064636
1996-04-01,1,11142,0.3197593688964844
1996-05-01,1,11142,0.6885102391242981
1996-06-01,1,11142,1.0723998546600342
1996-07-01,1,11142,0.9792073369026184
1996-08-01,1,11142,0.9077220559120178
1996-09-01,1,11142,1.034224510192871
1996-10-01,1,11142,1.0561749935150146
1996-11-01,1,11142,1.1866722106933594
1996-12-01,1,11142,1.1225450038909912
1997-01-01,1,11142,1.1365647315979004
1997-02-01,1,11142,1.153854489326477
1997-03-01,1,11142,0.7681825160980225
1997-04-01,1,11142,0.8353903293609619
1997-05-01,1,11142,0.26349732279777527
